id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
26665065,琅琊榜之风起长林,,https://dou.img.lithub.cc/movie/26665065.jpg,2017-12-18(中国大陆),https://movie.douban.com/subject/26665065/,8.4,"剧情,古装",4,,,2026-01-09 00:37:06,2017 / 中国大陆 / 剧情 古装 / 孔笙 李雪 / 黄晓明 刘昊然
25754848,琅琊榜,,https://dou.img.lithub.cc/movie/25754848.jpg,2015-09-19(中国大陆),https://movie.douban.com/subject/25754848/,9.4,"剧情,古装",3,,,2026-01-09 00:36:52,2015 / 中国大陆 / 剧情 古装 / 孔笙 李雪 / 胡歌 刘涛
35235151,唐朝诡事录,,https://dou.img.lithub.cc/movie/35235151.jpg,2022-09-27(中国大陆),https://movie.douban.com/subject/35235151/,8,"悬疑,奇幻,武侠",3,,,2026-01-09 00:36:05,2022 / 中国大陆 / 悬疑 奇幻 武侠 古装 / 柏杉 / 杨旭文 杨志刚
35332289,开端,,https://dou.img.lithub.cc/movie/35332289.jpg,2022-01-11(中国大陆),https://movie.douban.com/subject/35332289/,7.9,剧情,4,,,2026-01-09 00:35:42,2022 / 中国大陆 / 剧情 / 孙墨龙 刘洪源 算 / 白敬亭 赵今麦
35725842,繁城之下,,https://dou.img.lithub.cc/movie/35725842.jpg,2023-10-13(中国大陆),https://movie.douban.com/subject/35725842/,8.5,"悬疑,犯罪,古装",4,,,2026-01-09 00:35:13,2023 / 中国大陆 / 悬疑 犯罪 古装 / 王铮 / 白宇帆 宁理
35588177,漫长的季节,,https://dou.img.lithub.cc/movie/35588177.jpg,2023-04-22(中国大陆),https://movie.douban.com/subject/35588177/,9.4,"剧情,家庭,犯罪",5,,,2026-01-09 00:34:33,2023 / 中国大陆 / 剧情 家庭 犯罪 / 辛爽 / 范伟 秦昊
36097760,边水往事,,https://dou.img.lithub.cc/movie/36097760.jpg,2024-08-16(中国大陆),https://movie.douban.com/subject/36097760/,7.9,"剧情,冒险",3,,,2026-01-09 00:34:04,2024 / 中国大陆 / 剧情 冒险 / 算 / 郭麒麟 吴镇宇
36188849,唐朝诡事录之西行,,https://dou.img.lithub.cc/movie/36188849.jpg,2024-07-18(中国大陆),https://movie.douban.com/subject/36188849/,8.6,"悬疑,奇幻,古装",4,,,2026-01-09 00:32:41,2024 / 中国大陆 新加坡 / 悬疑 奇幻 古装 / 柏杉 / 杨旭文 杨志刚
36516431,沉默的荣耀,,https://dou.img.lithub.cc/movie/36516431.jpg,2025-09-30(中国大陆),https://movie.douban.com/subject/36516431/,8,剧情,4,,,2026-01-09 00:32:06,2025 / 中国大陆 / 剧情 / 杨亚洲 于晗 赵文赫 / 于和伟 吴越
36318037,唐朝诡事录之长安,,https://dou.img.lithub.cc/movie/36318037.jpg,2025-11-08(中国大陆),https://movie.douban.com/subject/36318037/,8,"动作,悬疑,惊悚",3,,,2026-01-09 00:31:40,2025 / 中国大陆 / 动作 悬疑 惊悚 犯罪 奇幻 冒险 / 巨兴茂 / 杨旭文 杨志刚
2136210,陆小凤传奇之血衣之谜,,https://dou.img.lithub.cc/movie/2136210.jpg,2007,https://movie.douban.com/subject/2136210/,7.6,"剧情,动作,武侠",3,,,2025-08-04 10:07:28,2007 / 中国大陆 / 剧情 动作 武侠 古装 / 邓衍成 / 张智霖 何润东
2136212,陆小凤传奇之凤舞九天,,https://dou.img.lithub.cc/movie/2136212.jpg,2006-05-22(中国大陆),https://movie.douban.com/subject/2136212/,7.6,武侠,3,,,2025-08-04 10:06:02,2006 / 中国大陆 / 武侠 / 邓衍成 / 张智霖 范文芳
2136209,陆小凤传奇之剑神一笑,,https://dou.img.lithub.cc/movie/2136209.jpg,2007-02-21(中国大陆),https://movie.douban.com/subject/2136209/,7.6,"悬疑,武侠,古装",4,,,2025-08-04 10:04:47,2007 / 中国大陆 / 悬疑 武侠 古装 / 邓衍成 / 张智霖 何润东
2136208,陆小凤传奇之幽灵山庄,,https://dou.img.lithub.cc/movie/2136208.jpg,2007-02-14(中国大陆),https://movie.douban.com/subject/2136208/,7.5,"剧情,动作,冒险",3,,,2025-08-04 09:59:54,2007 / 中国大陆 / 剧情 动作 冒险 武侠 古装 / 邓衍成 / 张智霖 何润东
2136206,陆小凤传奇之绣花大盗,,https://dou.img.lithub.cc/movie/2136206.jpg,2007-01-24(中国大陆),https://movie.douban.com/subject/2136206/,7.7,"动作,武侠,古装",4,薛冰是这个系列最喜欢的女主了,,2025-08-04 09:58:31,2007 / 中国大陆 / 动作 武侠 古装 / 邓衍成 / 张智霖 张达明
2136197,陆小凤传奇之银钩赌坊,,https://dou.img.lithub.cc/movie/2136197.jpg,2007-02-07(中国大陆),https://movie.douban.com/subject/2136197/,7.6,武侠,3,过多转折，有点审美疲劳了,,2025-08-04 09:53:04,2007 / 中国大陆 / 武侠 / 邓衍成 / 张智霖
2136213,陆小凤传奇之决战前后,,https://dou.img.lithub.cc/movie/2136213.jpg,2007-01-30(中国大陆),https://movie.douban.com/subject/2136213/,7.6,"武侠,古装",3,,,2025-08-04 09:49:24,2007 / 中国大陆 / 武侠 古装 / 邓衍成 / 张智霖 何润东
1968502,陆小凤传奇之大金鹏王,,https://dou.img.lithub.cc/movie/1968502.jpg,2007-01-17(中国大陆),https://movie.douban.com/subject/1968502/,7.7,"武侠,古装",3,,,2025-08-04 09:42:56,2007 / 中国大陆 / 武侠 古装 / 邓衍成 / 张智霖 张智尧
2136201,陆小凤传奇之铁鞋传奇,,https://dou.img.lithub.cc/movie/2136201.jpg,2007-01-10(中国大陆),https://movie.douban.com/subject/2136201/,8,"动作,武侠",3,,,2025-08-04 09:41:25,2007 / 中国大陆 / 动作 武侠 / 袁英明 / 张智霖 张智尧
2136204,陆小凤传奇之陆小凤前传,,https://dou.img.lithub.cc/movie/2136204.jpg,2007-01-03(中国大陆),https://movie.douban.com/subject/2136204/,8,"剧情,古装",4,,,2025-08-03 20:49:14,2007 / 中国大陆 / 剧情 古装 / 袁英明 / 张智霖 张智尧
36140768,凸变英雄X,,https://dou.img.lithub.cc/movie/36140768.jpg,2025-04-06(中国大陆),https://movie.douban.com/subject/36140768/,6.5,"动作,科幻,动画",3,,,2025-04-20 22:40:28,2025 / 中国大陆 / 动作 科幻 动画 奇幻 冒险 / 李豪凌 / 魏超 刘校妤
36218306,宝物岛,,https://dou.img.lithub.cc/movie/36218306.jpg,2025-02-21(韩国),https://movie.douban.com/subject/36218306/,6.6,"剧情,悬疑",2,太狗血了,,2025-04-18 12:20:06,2025 / 韩国 / 剧情 悬疑 / 陈昌圭 / 朴炯植 许峻豪
36882183,伍六七之记忆碎片,,https://dou.img.lithub.cc/movie/36882183.jpg,2024-10-02(中国大陆),https://movie.douban.com/subject/36882183/,7.8,"喜剧,动作,动画",2,,,2025-04-07 14:17:55,2024 / 中国大陆 / 喜剧 动作 动画 奇幻 冒险 武侠 / 何小疯 / 何小疯 姜广涛
1302425,喜剧之王,,https://dou.img.lithub.cc/movie/1302425.jpg,1999-02-13(中国香港),https://movie.douban.com/subject/1302425/,8.8,"剧情,喜剧,爱情",4,,,2025-04-05 23:29:29,1999 / 中国香港 / 剧情 喜剧 爱情 / 周星驰 李力持 / 周星驰 张柏芝
36828744,全修。,,https://dou.img.lithub.cc/movie/36828744.jpg,2025-01-05(日本),https://movie.douban.com/subject/36828744/,8,动画,3,,,2025-04-05 20:27:17,2025 / 日本 / 动画 / 山崎光惠 / 永濑安奈 浦和希
36837352,我独自升级 第二季 -起于暗影-,,https://dou.img.lithub.cc/movie/36837352.jpg,2025-01-04(日本),https://movie.douban.com/subject/36837352/,8.7,"剧情,动作,动画",4,看完了“我独自升级 第二季 —— 起于暗影”（也称作：我下巴独自升级/我独自整容 😂），可以看出有经费的、有制作的龙傲天动漫也是很不错的，尤其是恶魔王和贝尔的压迫力十足，战斗画面的观感非常爽。虽然没看原作，也被剧透了一些，但还是很期待第三季。,"漫改,韩国,龙傲天",2025-04-02 23:20:57,2025 / 日本 韩国 / 剧情 动作 动画 奇幻 冒险 / 中重俊祐 / 坂泰斗 上田丽奈
36053042,坂本日常,,https://dou.img.lithub.cc/movie/36053042.jpg,2025-01-11(日本),https://movie.douban.com/subject/36053042/,7.1,"喜剧,动作,动画",3,寡淡...搞笑一般，战斗一般,,2025-03-16 23:39:08,2025 / 日本 / 喜剧 动作 动画 惊悚 犯罪 冒险 / 渡边正树 / 杉田智和 岛崎信长
35964611,我独自升级,,https://dou.img.lithub.cc/movie/35964611.jpg,2024-01-06(日本),https://movie.douban.com/subject/35964611/,7.8,"剧情,动作,动画",4,战斗，爽！是一部合格的爽文，就是尖下巴不在我的审美上😅,,2025-02-27 23:54:46,2024 / 日本 韩国 / 剧情 动作 动画 奇幻 冒险 / 中重俊祐 / 坂泰斗 中村源太
36689857,荒野机器人,,https://dou.img.lithub.cc/movie/36689857.jpg,2024-09-20(中国大陆),https://movie.douban.com/subject/36689857/,8.2,"科幻,动画,冒险",4,,,2025-02-22 23:45:18,2024 / 美国 / 科幻 动画 冒险 / 克里斯·桑德斯 / 露皮塔·尼永奥 佩德罗·帕斯卡
36467237,杀手寓言,,https://dou.img.lithub.cc/movie/36467237.jpg,2024-04-07(日本),https://movie.douban.com/subject/36467237/,8.4,"喜剧,动画",4,,,2024-12-29 23:53:59,2024 / 日本 / 喜剧 动画 / 高桥良辅 / 兴津和幸 泽城美雪
5905773,七种武器之孔雀翎,,https://dou.img.lithub.cc/movie/5905773.jpg,2011-01-02(中国大陆),https://movie.douban.com/subject/5905773/,8.7,"动作,奇幻,武侠",4,,,2024-12-20 23:49:08,2011 / 中国大陆 / 动作 奇幻 武侠 古装 / 张大鹏 王伟廷 / 释小龙 穆婷婷
36139980,凡人修仙传：星海飞驰篇,,https://dou.img.lithub.cc/movie/36139980.jpg,2023-07-30(中国大陆),https://movie.douban.com/subject/36139980/,9.4,"动画,奇幻",4,,,2024-12-18 00:42:01,2023 / 中国大陆 / 动画 奇幻 / 王裕仁 林宇昂 / 钱文青 杨天翔
36181105,无罪的罪人 第一季,,https://dou.img.lithub.cc/movie/36181105.jpg,2024-06-09(翠贝卡电影节),https://movie.douban.com/subject/36181105/,7.6,"剧情,悬疑,犯罪",4,,,2024-08-16 14:07:54,2024 / 美国 / 剧情 悬疑 犯罪 / 安妮·塞维茨基 格雷格·艾坦尼斯 / 杰克·吉伦哈尔 鲁丝·内伽
1299730,夏日情未了,,https://dou.img.lithub.cc/movie/1299730.jpg,1993-10-07,https://movie.douban.com/subject/1299730/,7.2,爱情,3,,,2024-07-18 09:55:28,1993 / 中国香港 / 爱情 / 朱家宏 / 郭富城 关之琳
35801594,迷宫饭,,https://dou.img.lithub.cc/movie/35801594.jpg,2023-12-08(日本影院),https://movie.douban.com/subject/35801594/,9.2,"动画,奇幻,冒险",5,,,2024-07-12 18:15:09,2023 / 日本 / 动画 奇幻 冒险 / 宫岛善博 / 熊谷健太郎 千本木彩花
34996127,疯狂的麦克斯：狂暴女神,,https://dou.img.lithub.cc/movie/34996127.jpg,2024-06-07(中国大陆),https://movie.douban.com/subject/34996127/,7.4,"动作,科幻,惊悚",3,,,2024-07-07 10:08:02,2024 / 澳大利亚 美国 / 动作 科幻 惊悚 冒险 / 乔治·米勒 / 安雅·泰勒-乔伊 克里斯·海姆斯沃斯
36052975,怪兽8号,,https://dou.img.lithub.cc/movie/36052975.jpg,2024-04-13(日本),https://movie.douban.com/subject/36052975/,7.9,"动作,科幻,动画",4,,,2024-06-30 12:19:38,2024 / 日本 / 动作 科幻 动画 灾难 / 宫繁之 神谷友美 / 福西胜也 濑户麻沙美
35377026,熊出没·重返地球,,https://dou.img.lithub.cc/movie/35377026.jpg,2022-02-01(中国大陆),https://movie.douban.com/subject/35377026/,6.5,"喜剧,动画,儿童",4,,,2024-06-29 21:47:13,2022 / 中国大陆 / 喜剧 动画 儿童 / 林汇达 / 张秉君 张伟
1889243,星际穿越,,https://dou.img.lithub.cc/movie/1889243.jpg,2014-11-12(中国大陆),https://movie.douban.com/subject/1889243/,9.4,"剧情,科幻,冒险",5,,,2024-06-27 01:34:40,2014 / 美国 英国 加拿大 / 剧情 科幻 冒险 / 克里斯托弗·诺兰 / 马修·麦康纳 安妮·海瑟薇
35322421,我的解放日志,,https://dou.img.lithub.cc/movie/35322421.jpg,2022-04-09(韩国),https://movie.douban.com/subject/35322421/,9,剧情,5,,,2024-05-29 14:00:20,2022 / 韩国 / 剧情 / 金锡允 / 李民基 金智媛
1307766,那山那人那狗,,https://dou.img.lithub.cc/movie/1307766.jpg,1999(中国大陆),https://movie.douban.com/subject/1307766/,8.8,"剧情,家庭",4,,,2024-05-18 00:13:18,1999 / 中国大陆 / 剧情 家庭 / 霍建起 / 滕汝骏 刘烨
30335059,熊出没·原始时代,,https://dou.img.lithub.cc/movie/30335059.jpg,2019-02-05(中国大陆),https://movie.douban.com/subject/30335059/,6.6,"喜剧,动画,冒险",3,,,2024-05-16 22:18:50,2019 / 中国大陆 / 喜剧 动画 冒险 / 丁亮 林汇达 / 张伟 张秉君
1299085,一刀倾城,,https://dou.img.lithub.cc/movie/1299085.jpg,1993-07-15,https://movie.douban.com/subject/1299085/,8.2,"武侠,古装",4,,,2024-05-14 00:24:57,1993 / 中国大陆 中国香港 / 武侠 古装 / 洪金宝 / 狄龙 杨凡
35983137,香格里拉·开拓异境～粪作猎手挑战神作～,,https://dou.img.lithub.cc/movie/35983137.jpg,2023-10-01(日本),https://movie.douban.com/subject/35983137/,7.8,"动画,冒险",4,,,2024-05-09 13:41:31,2023 / 日本 / 动画 冒险 / 洼冈俊之 / 内田雄马 和气杏未
26310143,信号,,https://dou.img.lithub.cc/movie/26310143.jpg,2016-01-22(韩国),https://movie.douban.com/subject/26310143/,9.2,"剧情,悬疑,犯罪",5,,,2024-05-06 09:20:20,2016 / 韩国 / 剧情 悬疑 犯罪 奇幻 / 金湲锡 / 李帝勋 赵震雄
35161101,都市男女的爱情法则,,https://dou.img.lithub.cc/movie/35161101.jpg,2020-12-22(韩国),https://movie.douban.com/subject/35161101/,8.7,爱情,4,,,2024-04-29 23:23:37,2020 / 韩国 / 爱情 / 朴信宇 / 池昌旭 金智媛
35861696,眼泪女王,,https://dou.img.lithub.cc/movie/35861696.jpg,2024-03-09(韩国),https://movie.douban.com/subject/35861696/,6.9,"剧情,爱情",4,,,2024-04-29 09:20:05,2024 / 韩国 / 剧情 爱情 / 金希元 张荣佑 / 金秀贤 金智媛
27176717,熊出没·变形记,,https://dou.img.lithub.cc/movie/27176717.jpg,2018-02-16(中国大陆),https://movie.douban.com/subject/27176717/,6.8,"喜剧,动画,冒险",3,,,2024-04-23 15:08:07,2018 / 中国大陆 / 喜剧 动画 冒险 / 丁亮 林汇达 / 张伟 张秉君
26831711,熊出没·奇幻空间,,https://dou.img.lithub.cc/movie/26831711.jpg,2017-01-28(中国大陆),https://movie.douban.com/subject/26831711/,6.3,"动画,儿童",3,,,2024-04-15 00:14:09,2017 / 中国大陆 / 动画 儿童 / 林永长 林汇达 丁亮 / 尚雯婕 鲍春来
26220731,熊出没之雪岭熊风,,https://dou.img.lithub.cc/movie/26220731.jpg,2015-01-30(中国大陆),https://movie.douban.com/subject/26220731/,8.5,"喜剧,动画,家庭",4,,,2024-04-06 21:38:36,2015 / 中国大陆 / 喜剧 动画 家庭 冒险 / 丁亮 刘富源 / 张伟 张秉君
30468961,想见你,,https://dou.img.lithub.cc/movie/30468961.jpg,2019-11-17(中国台湾),https://movie.douban.com/subject/30468961/,9.3,"爱情,悬疑,奇幻",5,,,2024-04-05 23:26:16,2019 / 中国台湾 / 爱情 悬疑 奇幻 / 黄天仁 / 柯佳嬿 许光汉
25861610,熊出没之年货,,https://dou.img.lithub.cc/movie/25861610.jpg,2014-01-30(中国大陆),https://movie.douban.com/subject/25861610/,8.7,动画,4,,,2024-03-28 01:09:22,2014 / 中国大陆 / 动画 / 丁亮 刘富源 林永长 / 张秉君 万丹青
24753811,熊出没之夺宝熊兵,,https://dou.img.lithub.cc/movie/24753811.jpg,2014-01-17(中国大陆),https://movie.douban.com/subject/24753811/,8.2,"喜剧,动画,家庭",4,,,2024-03-24 23:04:01,2014 / 中国大陆 / 喜剧 动画 家庭 冒险 / 丁亮 刘富源 / 张秉君 张伟
1299059,倚天屠龙记之魔教教主,,https://dou.img.lithub.cc/movie/1299059.jpg,1993-12-18(中国香港),https://movie.douban.com/subject/1299059/,8,"动作,奇幻,武侠",4,,,2024-03-24 13:16:40,1993 / 中国香港 中国大陆 / 动作 奇幻 武侠 古装 / 王晶 / 李连杰 张敏
6126501,超兽武装之仁者无敌,,https://dou.img.lithub.cc/movie/6126501.jpg,2011-04-14(中国大陆),https://movie.douban.com/subject/6126501/,9.6,"动作,科幻,动画",5,,,2024-03-23 23:35:16,2011 / 中国大陆 / 动作 科幻 动画 儿童 冒险 / 王巍 / 祖晴 陆双
36151692,周处除三害,,https://dou.img.lithub.cc/movie/36151692.jpg,2024-03-01(中国大陆),https://movie.douban.com/subject/36151692/,8.1,"动作,犯罪",4,,,2024-03-23 23:21:54,2023 / 中国台湾 / 动作 犯罪 / 黄精甫 / 阮经天 袁富华
35575567,沙丘2,,https://dou.img.lithub.cc/movie/35575567.jpg,2024-03-08(中国大陆),https://movie.douban.com/subject/35575567/,8.1,"剧情,动作,科幻",4,,,2024-03-09 00:21:41,2024 / 美国 加拿大 / 剧情 动作 科幻 冒险 / 丹尼斯·维伦纽瓦 / 提莫西·查拉梅 赞达亚
35712804,首尔之春,,https://dou.img.lithub.cc/movie/35712804.jpg,2023-11-22(韩国),https://movie.douban.com/subject/35712804/,8.8,剧情,5,,"剧情,政治,真实事件改编",2024-03-03 23:52:50,2023 / 韩国 / 剧情 / 金性洙 / 黄政民 郑雨盛
3001114,沙丘,,https://dou.img.lithub.cc/movie/3001114.jpg,2021-10-22(美国/中国大陆),https://movie.douban.com/subject/3001114/,7.7,"剧情,科幻,冒险",5,,"史诗,科幻,剧情",2024-03-03 17:07:08,2021 / 美国 / 剧情 科幻 冒险 / 丹尼斯·维伦纽瓦 / 提莫西·查拉梅 丽贝卡·弗格森
21359690,熊出没之过年,,https://dou.img.lithub.cc/movie/21359690.jpg,2013-02-08(中国大陆),https://movie.douban.com/subject/21359690/,9,"剧情,喜剧,动画",5,,,2024-02-23 23:38:54,2013 / 中国大陆 / 剧情 喜剧 动画 家庭 儿童 冒险 / 丁亮 / 张秉君 张伟
36035676,长安三万里,,https://dou.img.lithub.cc/movie/36035676.jpg,2023-07-08(中国大陆),https://movie.douban.com/subject/36035676/,8.3,"动画,历史",3,,,2024-02-19 10:27:28,2023 / 中国大陆 / 动画 历史 / 谢君伟 邹靖 / 杨天翔 凌振赫
26270502,绣春刀II：修罗战场,,https://dou.img.lithub.cc/movie/26270502.jpg,2017-07-19(中国大陆),https://movie.douban.com/subject/26270502/,7.2,"剧情,动作,武侠",4,,,2024-02-03 22:03:46,2017 / 中国大陆 / 剧情 动作 武侠 古装 / 路阳 / 张震 杨幂
2997076,华尔街之狼,,https://dou.img.lithub.cc/movie/2997076.jpg,2013-12-17(纽约首映),https://movie.douban.com/subject/2997076/,8.1,"剧情,传记,犯罪",4,,,2024-01-07 00:47:48,2013 / 美国 / 剧情 传记 犯罪 / 马丁·斯科塞斯 / 莱昂纳多·迪卡普里奥 乔纳·希尔
35725869,年会不能停！,,https://dou.img.lithub.cc/movie/35725869.jpg,2023-12-29(中国大陆),https://movie.douban.com/subject/35725869/,8.1,"剧情,喜剧",4,,,2024-01-01 00:46:44,2023 / 中国大陆 / 剧情 喜剧 / 董润年 / 大鹏 白客
35651927,模仿犯,,https://dou.img.lithub.cc/movie/35651927.jpg,2023-03-31(中国台湾),https://movie.douban.com/subject/35651927/,7.4,"剧情,悬疑,犯罪",4,,,2023-12-31 15:12:51,2023 / 中国台湾 / 剧情 悬疑 犯罪 / 张荣吉 张亨如 / 吴慷仁 柯佳嬿
35765350,咒术回战 第二季,,https://dou.img.lithub.cc/movie/35765350.jpg,2023-07-06(日本),https://movie.douban.com/subject/35765350/,8.5,"剧情,动画,奇幻",5,,,2023-12-29 22:49:12,2023 / 日本 / 剧情 动画 奇幻 / 御所园翔太 / 中村悠一 樱井孝宏
3032552,魔幻手机,,https://dou.img.lithub.cc/movie/3032552.jpg,2008-04-08(中国大陆),https://movie.douban.com/subject/3032552/,8.6,"喜剧,奇幻",5,,,2023-12-25 17:24:33,2008 / 中国大陆 / 喜剧 奇幻 / 余明生 / 李滨 陈创
35414623,咒术回战0,,https://dou.img.lithub.cc/movie/35414623.jpg,2021-12-24(日本),https://movie.douban.com/subject/35414623/,8.3,,5,,,2023-12-15 00:06:38,2021 / 日本 / 朴性厚 / 绪方惠美 花泽香菜
34895145,咒术回战 第一季,,https://dou.img.lithub.cc/movie/34895145.jpg,2020-10-03(中国大陆),https://movie.douban.com/subject/34895145/,8.4,"动作,动画,惊悚",5,,,2023-12-07 22:56:49,2020 / 日本 / 动作 动画 惊悚 奇幻 / 朴性厚 竹下良平 筑紫大介 伊福觉志 田中宏纪 高田阳介 中山龙 高桥贤 中园真登 御所园翔太 / 榎木淳弥 内田雄马
1418019,大闹天宫,,https://dou.img.lithub.cc/movie/1418019.jpg,1961(中国大陆),https://movie.douban.com/subject/1418019/,9.4,"剧情,动画,奇幻",5,,,2023-12-05 23:21:22,1961 / 中国大陆 / 剧情 动画 奇幻 古装 / 万籁鸣 / 邱岳峰 富润生
35371261,铃芽之旅,,https://dou.img.lithub.cc/movie/35371261.jpg,2023-03-24(中国大陆),https://movie.douban.com/subject/35371261/,7.2,"爱情,动画,奇幻",4,,,2023-12-03 13:54:10,2022 / 日本 / 爱情 动画 奇幻 / 新海诚 / 原菜乃华 松村北斗
35674355,中国奇谭,,https://dou.img.lithub.cc/movie/35674355.jpg,2023-01-01(中国大陆),https://movie.douban.com/subject/35674355/,8.7,"动画,短片,奇幻",4,,,2023-12-01 23:52:24,2023 / 中国大陆 / 动画 短片 奇幻 / 陈廖宇 於水 胡睿 杨木 刘毛宁 陈莲华 周小琳 潘斌 顾杨 刘旷 徐宁
3821067,一代宗师,,https://dou.img.lithub.cc/movie/3821067.jpg,2013-01-08(中国大陆),https://movie.douban.com/subject/3821067/,8.2,"剧情,动作,爱情",4,,,2023-11-21 21:58:02,2013 / 中国大陆 中国香港 / 剧情 动作 爱情 传记 / 王家卫 / 梁朝伟 章子怡
34941536,宇宙探索编辑部,,https://dou.img.lithub.cc/movie/34941536.jpg,2023-04-01(中国大陆),https://movie.douban.com/subject/34941536/,8,"喜剧,科幻",4,,,2023-11-13 23:49:07,2021 / 中国大陆 / 喜剧 科幻 / 孔大山 / 杨皓宇 艾丽娅
1291543,功夫,,https://dou.img.lithub.cc/movie/1291543.jpg,2004-12-23(中国大陆),https://movie.douban.com/subject/1291543/,8.9,"喜剧,动作,犯罪",5,,,2023-11-06 23:52:01,2004 / 中国大陆 中国香港 / 喜剧 动作 犯罪 奇幻 / 周星驰 / 周星驰 元秋
36338793,物物语 Part 2,,https://dou.img.lithub.cc/movie/36338793.jpg,2023-07-03(日本),https://movie.douban.com/subject/36338793/,6.9,"动作,爱情,动画",3,,,2023-09-19 02:57:50,2023 / 日本 / 动作 爱情 动画 奇幻 / 木村隆一 / 大冢刚央 高田忧希
34779692,新神榜：哪吒重生,,https://dou.img.lithub.cc/movie/34779692.jpg,2021-02-12(中国大陆),https://movie.douban.com/subject/34779692/,6.8,"动作,动画,奇幻",3,,,2023-09-17 19:27:11,2021 / 中国大陆 / 动作 动画 奇幻 / 赵霁 / 杨天翔 张赫
35360684,新神榜：杨戬,,https://dou.img.lithub.cc/movie/35360684.jpg,2022-08-19(中国大陆),https://movie.douban.com/subject/35360684/,7,"动作,动画,奇幻",2,,,2023-09-17 19:26:02,2022 / 中国大陆 / 动作 动画 奇幻 冒险 / 赵霁 / 王凯 季冠霖
26647087,三体,,https://dou.img.lithub.cc/movie/26647087.jpg,2023-01-15(中国大陆),https://movie.douban.com/subject/26647087/,8.7,"剧情,科幻",4,,,2023-09-10 13:45:56,2023 / 中国大陆 / 剧情 科幻 / 杨磊 / 张鲁一 于和伟
2239292,大宋提刑官,,https://dou.img.lithub.cc/movie/2239292.jpg,2005-03-20(中国大陆),https://movie.douban.com/subject/2239292/,9.3,"剧情,悬疑,历史",5,,,2023-09-07 00:20:50,2005 / 中国大陆 / 剧情 悬疑 历史 古装 / 阚卫平 / 何冰 罗海琼
36017435,凡人修仙传：初入星海,,https://dou.img.lithub.cc/movie/36017435.jpg,2022-07-31(中国大陆),https://movie.douban.com/subject/36017435/,9.1,"动作,动画,奇幻",5,,,2023-09-02 13:25:30,2022 / 中国大陆 / 动作 动画 奇幻 冒险 古装 / 王裕仁 赵侠 / 钱文青 李诗萌
35882624,凡人修仙传：再别天南,,https://dou.img.lithub.cc/movie/35882624.jpg,2022-04-24(中国大陆),https://movie.douban.com/subject/35882624/,8.9,"动作,动画,奇幻",5,,,2023-09-01 15:22:13,2022 / 中国大陆 / 动作 动画 奇幻 冒险 武侠 古装 / 王裕仁 / 钱文青 刘三木
35640039,凡人修仙传：魔道争锋,,https://dou.img.lithub.cc/movie/35640039.jpg,2021-11-14(中国大陆),https://movie.douban.com/subject/35640039/,8.6,"动画,奇幻",5,,,2023-09-01 10:35:50,2021 / 中国大陆 / 动画 奇幻 / 王裕仁 赵侠 / 钱文青 李诗萌
35259437,凡人修仙传：燕家堡之战,,https://dou.img.lithub.cc/movie/35259437.jpg,2021-01-31(中国大陆),https://movie.douban.com/subject/35259437/,8.1,动画,5,,,2023-08-28 21:56:22,2021 / 中国大陆 / 动画 / 王裕仁 伍镇焯 / 钱文青 李诗萌
34925294,凡人修仙传：风起天南,,https://dou.img.lithub.cc/movie/34925294.jpg,2020-07-25(中国大陆),https://movie.douban.com/subject/34925294/,7.9,"动画,奇幻,武侠",5,,,2023-08-28 00:38:09,2020 / 中国大陆 / 动画 奇幻 武侠 / 伍镇焯 王裕仁 / 钱文青 杨天翔
35178776,雾山五行·犀川幻紫林,,https://dou.img.lithub.cc/movie/35178776.jpg,2023-07-26(中国大陆),https://movie.douban.com/subject/35178776/,9.2,"动作,动画,奇幻",5,,,2023-08-17 01:50:39,2023 / 中国大陆 / 动作 动画 奇幻 武侠 / 林魂 / 郭盛 姜英俊
1830528,三国演义,,https://dou.img.lithub.cc/movie/1830528.jpg,1994-10-23(中国大陆),https://movie.douban.com/subject/1830528/,9.6,"剧情,历史,战争",5,,,2023-08-09 09:20:25,1994 / 中国大陆 / 剧情 历史 战争 / 王扶林 蔡晓晴 张绍林 孙光明 张中一 沈好放 / 唐国强 鲍国安
34880018,茶啊二中,,https://dou.img.lithub.cc/movie/34880018.jpg,2023-07-14(中国大陆),https://movie.douban.com/subject/34880018/,7.3,"喜剧,动画,奇幻",4,,,2023-07-15 22:46:54,2023 / 中国大陆 / 喜剧 动画 奇幻 / 夏铭泽 阎凯 / 邢原源 王博文
36055450,国王排名 勇气的宝箱,,https://dou.img.lithub.cc/movie/36055450.jpg,2023-04-13(日本),https://movie.douban.com/subject/36055450/,7.1,动画,4,,,2023-06-23 20:42:37,2023 / 日本 / 动画 / 八田洋介 / 日向未南 村濑步
35457272,保你平安,,https://dou.img.lithub.cc/movie/35457272.jpg,2023-03-10(中国大陆),https://movie.douban.com/subject/35457272/,7.6,"剧情,喜剧",4,,,2023-06-18 15:31:45,2022 / 中国大陆 / 剧情 喜剧 / 大鹏 / 大鹏 李雪琴
